zip,income,year
62629,46942.0,2019
62630,34500.0,2019
62631,23854.0,2019
62633,26429.0,2019
62634,40040.0,2019
62635,36481.0,2019
62638,34226.0,2019
62639,29904.0,2019
62640,32071.0,2019
62642,35143.0,2019
62643,32235.0,2019
62644,23692.0,2019
62649,33684.0,2019
62650,25995.0,2019
62655,28472.0,2019
62656,27055.0,2019
62661,31783.0,2019
62663,23958.0,2019
62664,27328.0,2019
62665,26744.0,2019
62666,34167.0,2019
62667,25000.0,2019
62668,31477.0,2019
62670,39727.0,2019
62671,36429.0,2019
62672,18194.0,2019
62673,34500.0,2019
62674,27167.0,2019
62675,38484.0,2019
62677,37964.0,2019
62681,30578.0,2019
62682,33194.0,2019
62684,53611.0,2019
62685,31189.0,2019
62688,33158.0,2019
62689,29940.0,2019
62690,31350.0,2019
62691,33125.0,2019
62692,28208.0,2019
62693,43721.0,2019
62694,29538.0,2019
62695,29583.0,2019
62701,18371.0,2019
62702,26316.0,2019
62703,24932.0,2019
62704,32906.0,2019
62707,38071.0,2019
62711,54839.0,2019
62712,50564.0,2019
62801,25651.0,2019
62803,31623.0,2019
62806,30546.0,2019
62807,21500.0,2019
62808,32833.0,2019
62809,38846.0,2019
62810,31400.0,2019
62811,17455.0,2019
62812,25828.0,2019
62814,26813.0,2019
62815,32308.0,2019
62816,31293.0,2019
62817,21786.0,2019
62818,38438.0,2019
62819,22039.0,2019
62820,26607.0,2019
62821,25280.0,2019
62822,21386.0,2019
62823,26579.0,2019
62824,28214.0,2019
62825,21563.0,2019
62827,30159.0,2019
62828,30714.0,2019
62829,,2019
62830,28348.0,2019
62831,24250.0,2019
62832,26051.0,2019
62833,40845.0,2019
62835,19469.0,2019
62836,35580.0,2019
62837,28605.0,2019
62838,23365.0,2019
62839,27186.0,2019
62841,23125.0,2019
62842,26486.0,2019
62843,19474.0,2019
62844,26575.0,2019
62846,20391.0,2019
62848,28229.0,2019
62849,30152.0,2019
62850,30139.0,2019
62851,,2019
62852,36250.0,2019
62853,30688.0,2019
62854,28240.0,2019
62856,29306.0,2019
62858,29106.0,2019
62859,30103.0,2019
62860,25547.0,2019
62861,20650.0,2019
62862,27763.0,2019
62863,26405.0,2019
62864,25563.0,2019
62865,28750.0,2019
62867,22045.0,2019
62868,35377.0,2019
62869,30389.0,2019
62870,25966.0,2019
62871,37961.0,2019
62872,28576.0,2019
62874,18958.0,2019
62875,27621.0,2019
62876,25179.0,2019
62877,30179.0,2019
62878,40188.0,2019
62879,22857.0,2019
62880,28214.0,2019
62881,26543.0,2019
62882,24609.0,2019
62883,28235.0,2019
62884,32067.0,2019
62885,26458.0,2019
62886,25536.0,2019
62887,27917.0,2019
62888,31645.0,2019
62889,32284.0,2019
62890,31215.0,2019
62891,26677.0,2019
62892,26458.0,2019
62893,30742.0,2019
62894,30417.0,2019
62895,26662.0,2019
62896,21044.0,2019
62897,21000.0,2019
62898,32992.0,2019
62899,27155.0,2019
62901,15743.0,2019
62902,24810.0,2019
62903,19203.0,2019
62905,28636.0,2019
62906,26271.0,2019
62907,29954.0,2019
62908,30938.0,2019
62910,20938.0,2019
62912,23789.0,2019
62914,18362.0,2019
62915,31094.0,2019
62916,29907.0,2019
62917,22373.0,2019
62918,31668.0,2019
62919,20451.0,2019
62920,30212.0,2019
62921,16053.0,2019
62922,27853.0,2019
62923,25694.0,2019
62924,26998.0,2019
62926,29625.0,2019
62927,20050.0,2019
62928,13125.0,2019
62930,24857.0,2019
62931,20152.0,2019
62932,23125.0,2019
62933,30104.0,2019
62934,24375.0,2019
62935,29599.0,2019
62938,21900.0,2019
62939,32787.0,2019
62940,19632.0,2019
62941,26042.0,2019
62942,19286.0,2019
62943,26429.0,2019
62946,22413.0,2019
62947,40132.0,2019
62948,24692.0,2019
62949,25208.0,2019
62950,36094.0,2019
62951,25261.0,2019
62952,25886.0,2019
62953,18553.0,2019
62954,35821.0,2019
62956,19352.0,2019
62957,24550.0,2019
62958,34007.0,2019
62959,27706.0,2019
62960,23852.0,2019
62961,,2019
62962,,2019
62963,15721.0,2019
62964,20809.0,2019
62965,18036.0,2019
62966,27045.0,2019
62967,20000.0,2019
62969,21477.0,2019
62970,22151.0,2019
62972,34063.0,2019
62974,30262.0,2019
62975,,2019
62976,30701.0,2019
62977,30208.0,2019
62979,31545.0,2019
62982,21703.0,2019
62983,23077.0,2019
62984,22659.0,2019
62985,29970.0,2019
62987,22557.0,2019
62988,24828.0,2019
62990,20638.0,2019
62992,19917.0,2019
62994,32708.0,2019
62995,27136.0,2019
62996,29231.0,2019
62997,26875.0,2019
62998,47847.0,2019
62999,22050.0,2019
63673,28227.0,2019
52761,31839.0,2020
60002,41066.0,2020
60004,51727.0,2020
60005,46329.0,2020
60007,44005.0,2020
60008,37837.0,2020
60010,61034.0,2020
60012,54077.0,2020
60013,42809.0,2020
60014,40575.0,2020
60015,66738.0,2020
60016,35895.0,2020
60018,30290.0,2020
60020,32742.0,2020
60021,50358.0,2020
60022,74357.0,2020
60025,48373.0,2020
60026,57089.0,2020
60029,65625.0,2020
60030,44401.0,2020
60031,45555.0,2020
60033,29820.0,2020
60034,30663.0,2020
60035,65132.0,2020
60040,29988.0,2020
60041,39287.0,2020
60042,37549.0,2020
60043,112778.0,2020
60044,53190.0,2020
60045,61159.0,2020
60046,45933.0,2020
60047,57563.0,2020
60048,58277.0,2020
60050,35753.0,2020
60051,42963.0,2020
60053,40985.0,2020
60056,41995.0,2020
60060,40607.0,2020
60061,46335.0,2020
60062,54301.0,2020
60064,20993.0,2020
60067,50872.0,2020
60068,53043.0,2020
60069,56868.0,2020
60070,35536.0,2020
60071,35878.0,2020
60072,50781.0,2020
60073,34855.0,2020
60074,37742.0,2020
60076,40298.0,2020
60077,31729.0,2020
60081,45107.0,2020
60083,43690.0,2020
60084,41452.0,2020
60085,25587.0,2020
60087,31095.0,2020
60088,19258.0,2020
60089,54543.0,2020
60090,36034.0,2020
60091,74938.0,2020
60093,78062.0,2020
60096,39863.0,2020
60097,40094.0,2020
60098,35122.0,2020
60099,28774.0,2020
60101,31933.0,2020
60102,45493.0,2020
60103,45341.0,2020
60104,28903.0,2020
60106,32365.0,2020
60107,34042.0,2020
60108,42014.0,2020
60109,31964.0,2020
60110,30821.0,2020
60111,100909.0,2020
60112,34327.0,2020
60113,42188.0,2020
60115,21773.0,2020
60118,43937.0,2020
60119,49888.0,2020
60120,30251.0,2020
60123,31631.0,2020
60124,53835.0,2020
60126,50849.0,2020
60129,35750.0,2020
60130,44706.0,2020
60131,31136.0,2020
60133,33542.0,2020
60134,53544.0,2020
60135,34282.0,2020
60136,52500.0,2020
60137,54354.0,2020
60139,33881.0,2020
60140,42300.0,2020
60141,14102.0,2020
60142,40983.0,2020
60143,47560.0,2020
60144,26618.0,2020
60145,36250.0,2020
60146,34792.0,2020
60148,42278.0,2020
60150,36810.0,2020
60151,42700.0,2020
60152,38386.0,2020
60153,26236.0,2020
60154,43236.0,2020
60155,36047.0,2020
60156,44753.0,2020
60157,42160.0,2020
60160,28774.0,2020
60162,30451.0,2020
60163,30672.0,2020
60164,31590.0,2020
60165,26098.0,2020
60169,36764.0,2020
60171,30573.0,2020
60172,41007.0,2020
60173,56940.0,2020
60174,41531.0,2020
60175,50458.0,2020
60176,33564.0,2020
60177,40239.0,2020
60178,36260.0,2020
60180,40354.0,2020
60181,35714.0,2020
60184,51635.0,2020
60185,32140.0,2020
60187,41699.0,2020
60188,39704.0,2020
60189,50429.0,2020
60190,58360.0,2020
60191,33855.0,2020
60192,58071.0,2020
60193,42229.0,2020
60194,43925.0,2020
60195,55775.0,2020
60201,33174.0,2020
60202,45019.0,2020
60203,52220.0,2020
60301,55618.0,2020
60302,54650.0,2020
60304,53784.0,2020
60305,63245.0,2020
60401,34708.0,2020
60402,31292.0,2020
60403,29366.0,2020
60404,44105.0,2020
60406,26647.0,2020
60407,31964.0,2020
60408,36217.0,2020
60409,26852.0,2020
60410,42613.0,2020
60411,25634.0,2020
60415,31429.0,2020
60416,40857.0,2020
60417,35222.0,2020
60419,24445.0,2020
60420,32042.0,2020
60421,41692.0,2020
60422,60793.0,2020
60423,51594.0,2020
60424,33125.0,2020
60425,28653.0,2020
60426,21718.0,2020
60428,24188.0,2020
60429,32726.0,2020
60430,39291.0,2020
60431,41486.0,2020
60432,26117.0,2020
60433,25386.0,2020
60435,32075.0,2020
60436,25876.0,2020
60437,34167.0,2020
60438,33110.0,2020
60439,44345.0,2020
60440,32769.0,2020
60441,38121.0,2020
60442,46100.0,2020
60443,41127.0,2020
60444,40643.0,2020
60445,33208.0,2020
60446,32232.0,2020
60447,42757.0,2020
60448,44163.0,2020
60449,45465.0,2020
60450,38708.0,2020
60451,50086.0,2020
60452,36049.0,2020
60453,36804.0,2020
60455,28096.0,2020
60456,31631.0,2020
60457,33336.0,2020
60458,28658.0,2020
60459,32945.0,2020
60460,30708.0,2020
60461,46944.0,2020
60462,41130.0,2020
60463,42161.0,2020
60464,50230.0,2020
60465,35173.0,2020
60466,32804.0,2020
60467,40666.0,2020
60468,32963.0,2020
60469,20744.0,2020
60470,35313.0,2020
60471,36511.0,2020
60472,20782.0,2020
60473,31024.0,2020
60474,44250.0,2020
60475,29765.0,2020
60476,35995.0,2020
60477,40029.0,2020
60478,36886.0,2020
60479,30506.0,2020
60480,47246.0,2020
60481,31664.0,2020
60482,30705.0,2020
60484,31250.0,2020
60487,47682.0,2020
60490,53020.0,2020
60491,44321.0,2020
60501,25465.0,2020
60502,58046.0,2020
60503,50298.0,2020
60504,44242.0,2020
60505,25883.0,2020
60506,30152.0,2020
60510,44753.0,2020
60511,50885.0,2020
60512,52159.0,2020
60513,45117.0,2020
60514,57124.0,2020
60515,46214.0,2020
60516,49016.0,2020
60517,42440.0,2020
60518,28804.0,2020
60519,,2020
60520,38987.0,2020
60521,75858.0,2020
60523,52439.0,2020
60525,44179.0,2020
60526,52956.0,2020
60527,52475.0,2020
60530,32778.0,2020
60531,26754.0,2020
60532,49813.0,2020
60534,32010.0,2020
60536,38182.0,2020
60537,44013.0,2020
60538,36534.0,2020
60539,24276.0,2020
60540,53140.0,2020
60541,39188.0,2020
60542,44607.0,2020
60543,43856.0,2020
60544,43162.0,2020
60545,36755.0,2020
60546,42214.0,2020
60548,30517.0,2020
60549,40385.0,2020
60550,33833.0,2020
60551,23463.0,2020
60552,47351.0,2020
60553,34375.0,2020
60554,42603.0,2020
60555,43253.0,2020
60556,39113.0,2020
60557,29119.0,2020
60558,74179.0,2020
60559,40643.0,2020
60560,45356.0,2020
60561,43746.0,2020
60563,51808.0,2020
60564,64128.0,2020
60565,55786.0,2020
60585,58316.0,2020
60586,42534.0,2020
60601,79943.0,2020
60602,172850.0,2020
60603,72431.0,2020
60604,46984.0,2020
60605,71035.0,2020
60606,100893.0,2020
60607,63533.0,2020
60608,29157.0,2020
60609,23114.0,2020
60610,68866.0,2020
60611,81309.0,2020
60612,26727.0,2020
60613,56146.0,2020
60614,68606.0,2020
60615,34039.0,2020
60616,36191.0,2020
60617,25598.0,2020
60618,43191.0,2020
60619,25968.0,2020
60620,23260.0,2020
60621,15539.0,2020
60622,59241.0,2020
60623,21995.0,2020
60624,16982.0,2020
60625,35558.0,2020
60626,29726.0,2020
60628,24430.0,2020
60629,24753.0,2020
60630,38240.0,2020
60631,58427.0,2020
60632,25294.0,2020
60633,27206.0,2020
60634,33574.0,2020
60636,19496.0,2020
60637,20766.0,2020
60638,36074.0,2020
60639,25254.0,2020
60640,39672.0,2020
60641,33119.0,2020
60642,64997.0,2020
60643,35724.0,2020
60644,19322.0,2020
60645,31367.0,2020
60646,45468.0,2020
60647,45549.0,2020
60649,26059.0,2020
60651,23405.0,2020
60652,30551.0,2020
60653,26415.0,2020
60654,86086.0,2020
60655,56092.0,2020
60656,42046.0,2020
60657,62529.0,2020
60659,27395.0,2020
60660,31947.0,2020
60661,91367.0,2020
60706,35188.0,2020
60707,32006.0,2020
60712,39441.0,2020
60714,29298.0,2020
60803,34371.0,2020
60804,27119.0,2020
60805,42542.0,2020
60827,23494.0,2020
60901,26303.0,2020
60910,27697.0,2020
60911,34302.0,2020
60912,26250.0,2020
60913,31861.0,2020
60914,31886.0,2020
60915,26212.0,2020
60917,38750.0,2020
60918,34087.0,2020
60919,38839.0,2020
60920,,2020
60921,26302.0,2020
60922,33625.0,2020
60924,30800.0,2020
60926,38375.0,2020
60927,35301.0,2020
60928,30673.0,2020
60929,31763.0,2020
60930,25337.0,2020
60931,21875.0,2020
60932,81503.0,2020
60933,28015.0,2020
60934,30938.0,2020
60935,41250.0,2020
60936,30681.0,2020
60938,26601.0,2020
60940,32992.0,2020
60941,40000.0,2020
60942,24184.0,2020
60945,38068.0,2020
60946,35086.0,2020
60948,34612.0,2020
60949,32778.0,2020
60950,31113.0,2020
60951,32500.0,2020
60952,31250.0,2020
60953,28733.0,2020
60954,25793.0,2020
60955,30795.0,2020
60957,33063.0,2020
60958,20662.0,2020
60959,26875.0,2020
60960,27125.0,2020
60961,38125.0,2020
60962,26364.0,2020
60963,25227.0,2020
60964,29038.0,2020
60966,21858.0,2020
60968,23929.0,2020
60969,34375.0,2020
60970,23128.0,2020
60973,17159.0,2020
60974,26823.0,2020
61001,36579.0,2020
61006,25809.0,2020
61007,32115.0,2020
61008,29804.0,2020
61010,36613.0,2020
61011,51298.0,2020
61012,31526.0,2020
61013,30795.0,2020
61014,28620.0,2020
61015,33333.0,2020
61016,37419.0,2020
61018,31836.0,2020
61019,36508.0,2020
61020,32581.0,2020
61021,32249.0,2020
61024,30978.0,2020
61025,30910.0,2020
61027,26806.0,2020
61028,32309.0,2020
61030,28854.0,2020
61031,21463.0,2020
61032,26783.0,2020
61036,36578.0,2020
61037,39514.0,2020
61038,26414.0,2020
61039,39297.0,2020
61041,30875.0,2020
61042,26645.0,2020
61043,16333.0,2020
61044,28182.0,2020
61046,33036.0,2020
61047,32813.0,2020
61048,28937.0,2020
61049,24485.0,2020
61050,27266.0,2020
61051,32354.0,2020
61052,26349.0,2020
61053,31721.0,2020
61054,28764.0,2020
61057,64500.0,2020
61059,22157.0,2020
61060,32903.0,2020
61061,34987.0,2020
61062,34453.0,2020
61063,35235.0,2020
61064,32766.0,2020
61065,37305.0,2020
61067,34954.0,2020
61068,29325.0,2020
61070,31627.0,2020
61071,28977.0,2020
61072,37805.0,2020
61073,44237.0,2020
61074,25458.0,2020
61075,32804.0,2020
61077,,2020
61078,31440.0,2020
61079,27188.0,2020
61080,31545.0,2020
61081,28655.0,2020
61084,35417.0,2020
61085,25775.0,2020
61087,31029.0,2020
61088,40046.0,2020
61089,36250.0,2020
61091,19708.0,2020
61101,22280.0,2020
61102,22153.0,2020
61103,25613.0,2020
61104,18705.0,2020
61107,35378.0,2020
61108,26444.0,2020
61109,28322.0,2020
61111,30206.0,2020
61112,21207.0,2020
61114,41500.0,2020
61115,31229.0,2020
61201,25938.0,2020
61230,35885.0,2020
61231,28592.0,2020
61232,41683.0,2020
61234,34507.0,2020
61235,35673.0,2020
61236,30568.0,2020
61238,28426.0,2020
61239,17298.0,2020
61240,40738.0,2020
61241,35764.0,2020
61242,34962.0,2020
61243,40278.0,2020
61244,29570.0,2020
61250,38503.0,2020
61251,28594.0,2020
61252,33846.0,2020
61254,36818.0,2020
61256,44554.0,2020
61257,26875.0,2020
61258,,2020
61259,42006.0,2020
61260,21528.0,2020
61261,27250.0,2020
61262,38438.0,2020
61263,31136.0,2020
61264,37322.0,2020
61265,32284.0,2020
61270,32616.0,2020
61272,30066.0,2020
61273,40276.0,2020
61274,40691.0,2020
61275,37012.0,2020
61276,39464.0,2020
61277,31445.0,2020
61278,35469.0,2020
61279,36287.0,2020
61281,35638.0,2020
61282,34821.0,2020
61283,26231.0,2020
61284,41691.0,2020
61285,35664.0,2020
61301,29450.0,2020
61310,30399.0,2020
61311,40156.0,2020
61312,36154.0,2020
61313,41806.0,2020
61314,31652.0,2020
61315,29821.0,2020
61316,26932.0,2020
61317,25391.0,2020
61318,28750.0,2020
61319,31789.0,2020
61320,28355.0,2020
61321,34743.0,2020
61322,30192.0,2020
61323,28333.0,2020
61324,35417.0,2020
61325,33566.0,2020
61326,32532.0,2020
61327,35536.0,2020
61328,,2020
61329,34598.0,2020
61330,37574.0,2020
61331,,2020
61332,22167.0,2020
61333,40625.0,2020
61334,40357.0,2020
61335,37000.0,2020
61336,34063.0,2020
61337,25847.0,2020
61338,32500.0,2020
61340,43929.0,2020
61341,32052.0,2020
61342,31009.0,2020
61344,27455.0,2020
61345,41083.0,2020
61346,21875.0,2020
61348,32690.0,2020
61349,38681.0,2020
61350,31044.0,2020
61353,27450.0,2020
61354,31292.0,2020
61356,29649.0,2020
61358,26042.0,2020
61359,30568.0,2020
61360,33688.0,2020
61361,31201.0,2020
61362,25755.0,2020
61363,31250.0,2020
61364,27422.0,2020
61367,40625.0,2020
61368,29549.0,2020
61369,29789.0,2020
61370,37543.0,2020
61372,50536.0,2020
61373,41115.0,2020
61374,49250.0,2020
61375,31845.0,2020
61376,26538.0,2020
61377,25700.0,2020
61378,31667.0,2020
61379,32917.0,2020
61401,22636.0,2020
61410,25842.0,2020
61411,44545.0,2020
61412,31728.0,2020
61413,38750.0,2020
61414,30827.0,2020
61415,28719.0,2020
61416,16667.0,2020
61417,24205.0,2020
61418,36125.0,2020
61419,26875.0,2020
61420,25000.0,2020
61421,28929.0,2020
61422,26538.0,2020
61423,35726.0,2020
61424,22375.0,2020
61425,26034.0,2020
61426,26875.0,2020
61427,32214.0,2020
61428,32813.0,2020
61430,37632.0,2020
61431,27895.0,2020
61432,35724.0,2020
61433,40150.0,2020
61434,29770.0,2020
61435,,2020
61436,43393.0,2020
61437,36563.0,2020
61438,30647.0,2020
61439,26786.0,2020
61440,30900.0,2020
61441,31455.0,2020
61442,21000.0,2020
61443,23514.0,2020
61447,45435.0,2020
61448,31299.0,2020
61449,32404.0,2020
61450,28404.0,2020
61451,37778.0,2020
61452,33889.0,2020
61453,28676.0,2020
61454,24250.0,2020
61455,17849.0,2020
61458,30446.0,2020
61459,37788.0,2020
61460,30365.0,2020
61462,25737.0,2020
61465,32279.0,2020
61466,45000.0,2020
61467,43125.0,2020
61468,,2020
61469,24535.0,2020
61470,25707.0,2020
61471,29375.0,2020
61472,30313.0,2020
61473,27188.0,2020
61474,30625.0,2020
61475,42679.0,2020
61476,31000.0,2020
61477,25143.0,2020
61478,38906.0,2020
61479,,2020
61480,27344.0,2020
61482,30417.0,2020
61483,24514.0,2020
61484,23911.0,2020
61485,24926.0,2020
61486,41083.0,2020
61488,30212.0,2020
61489,32798.0,2020
61490,31435.0,2020
61491,35142.0,2020
61501,25518.0,2020
61516,41146.0,2020
61517,35854.0,2020
61519,27059.0,2020
61520,25328.0,2020
61523,31133.0,2020
61524,34276.0,2020
61525,64760.0,2020
61526,31250.0,2020
61528,65943.0,2020
61529,32459.0,2020
61530,25712.0,2020
61531,35403.0,2020
61532,32895.0,2020
61533,30716.0,2020
61534,36698.0,2020
61535,35545.0,2020
61536,36006.0,2020
61537,29767.0,2020
61539,24375.0,2020
61540,29896.0,2020
61541,25469.0,2020
61542,33199.0,2020
61543,24861.0,2020
61544,39659.0,2020
61545,48125.0,2020
61546,36983.0,2020
61547,50675.0,2020
61548,45022.0,2020
61550,40990.0,2020
61552,,2020
61553,25294.0,2020
61554,31051.0,2020
61559,25852.0,2020
61560,19740.0,2020
61561,34489.0,2020
61562,38992.0,2020
61563,21957.0,2020
61564,27330.0,2020
61565,34338.0,2020
61567,31071.0,2020
61568,38740.0,2020
61569,45291.0,2020
61570,29340.0,2020
61571,40183.0,2020
61572,26635.0,2020
61602,17882.0,2020
61603,21016.0,2020
61604,26158.0,2020
61605,16682.0,2020
61606,16309.0,2020
61607,35636.0,2020
61610,30564.0,2020
61611,34417.0,2020
61614,38115.0,2020
61615,44680.0,2020
61616,31984.0,2020
61625,4600.0,2020
61701,28472.0,2020
61704,49346.0,2020
61705,52440.0,2020
61720,35625.0,2020
61721,37337.0,2020
61722,37857.0,2020
61723,36103.0,2020
61724,36481.0,2020
61725,41875.0,2020
61726,30477.0,2020
61727,29342.0,2020
61728,34052.0,2020
61729,35143.0,2020
61730,27446.0,2020
61731,,2020
61732,39620.0,2020
61733,40984.0,2020
61734,32156.0,2020
61735,31364.0,2020
61736,41585.0,2020
61737,36442.0,2020
61738,33438.0,2020
61739,34703.0,2020
61740,37697.0,2020
61741,37518.0,2020
61742,41307.0,2020
61743,35000.0,2020
61744,34503.0,2020
61745,45620.0,2020
61747,38880.0,2020
61748,43990.0,2020
61749,32228.0,2020
61750,44091.0,2020
61751,28281.0,2020
61752,37073.0,2020
61753,40231.0,2020
61754,38936.0,2020
61755,44293.0,2020
61756,35495.0,2020
61759,31250.0,2020
61760,37610.0,2020
61761,25675.0,2020
61764,30834.0,2020
61769,31198.0,2020
61770,32414.0,2020
61771,52550.0,2020
61772,25990.0,2020
61773,33281.0,2020
61774,39063.0,2020
61775,26848.0,2020
61776,53320.0,2020
61777,40645.0,2020
61778,41250.0,2020
61801,20379.0,2020
61802,30252.0,2020
61810,30568.0,2020
61811,24808.0,2020
61812,40500.0,2020
61813,30321.0,2020
61814,29769.0,2020
61815,38542.0,2020
61816,35347.0,2020
61817,29333.0,2020
61818,33846.0,2020
61820,15287.0,2020
61821,33287.0,2020
61822,45197.0,2020
61830,32841.0,2020
61831,39531.0,2020
61832,26405.0,2020
61833,27297.0,2020
61834,30658.0,2020
61839,26522.0,2020
61840,40000.0,2020
61841,32125.0,2020
61842,31829.0,2020
61843,35000.0,2020
61844,32019.0,2020
61845,58618.0,2020
61846,28687.0,2020
61847,39009.0,2020
61848,32574.0,2020
61849,41929.0,2020
61850,24750.0,2020
61851,34306.0,2020
61852,47375.0,2020
61853,45238.0,2020
61854,39521.0,2020
61855,30750.0,2020
61856,41039.0,2020
61857,17120.0,2020
61858,31935.0,2020
61859,40461.0,2020
61862,49828.0,2020
61863,37368.0,2020
61864,36595.0,2020
61865,36375.0,2020
61866,28397.0,2020
61870,36736.0,2020
61871,41932.0,2020
61872,36893.0,2020
61873,49076.0,2020
61874,42473.0,2020
61875,54688.0,2020
61876,32303.0,2020
61877,44592.0,2020
61878,40403.0,2020
61880,35845.0,2020
61882,35750.0,2020
61883,29289.0,2020
61884,50722.0,2020
61910,29524.0,2020
61911,30263.0,2020
61912,30302.0,2020
61913,31250.0,2020
61914,31071.0,2020
61917,26563.0,2020
61919,31913.0,2020
61920,20865.0,2020
61924,32407.0,2020
61925,38869.0,2020
61928,36269.0,2020
61929,32563.0,2020
61930,33182.0,2020
61931,33627.0,2020
61932,26774.0,2020
61933,33698.0,2020
61936,41782.0,2020
61937,33533.0,2020
61938,27791.0,2020
61940,23846.0,2020
61941,27786.0,2020
61942,27177.0,2020
61943,27946.0,2020
61944,26659.0,2020
61949,37750.0,2020
61951,35579.0,2020
61953,32063.0,2020
61955,35000.0,2020
61956,29795.0,2020
61957,27072.0,2020
62001,39375.0,2020
62002,27446.0,2020
62006,40515.0,2020
62009,19885.0,2020
62010,36644.0,2020
62011,14250.0,2020
62012,35645.0,2020
62013,32500.0,2020
62014,32741.0,2020
62015,25278.0,2020
62016,26088.0,2020
62017,30774.0,2020
62018,22198.0,2020
62019,35625.0,2020
62021,43362.0,2020
62022,34468.0,2020
62023,25000.0,2020
62024,32485.0,2020
62025,39191.0,2020
62027,28929.0,2020
62028,10100.0,2020
62030,15625.0,2020
62031,31250.0,2020
62032,32500.0,2020
62033,28680.0,2020
62034,45844.0,2020
62035,35517.0,2020
62036,28304.0,2020
62037,36369.0,2020
62040,29099.0,2020
62044,33372.0,2020
62045,30365.0,2020
62046,36607.0,2020
62047,26762.0,2020
62048,32868.0,2020
62049,27037.0,2020
62050,23295.0,2020
62051,22188.0,2020
62052,33375.0,2020
62053,22500.0,2020
62054,22600.0,2020
62056,28079.0,2020
62058,31989.0,2020
62059,17716.0,2020
62060,18277.0,2020
62061,41080.0,2020
62062,45620.0,2020
62063,35938.0,2020
62065,50592.0,2020
62067,37690.0,2020
62069,26069.0,2020
62070,,2020
62074,33568.0,2020
62075,33904.0,2020
62076,35000.0,2020
62077,28125.0,2020
62078,25000.0,2020
62079,18274.0,2020
62080,23707.0,2020
62081,25313.0,2020
62082,28643.0,2020
62083,16631.0,2020
62084,24676.0,2020
62085,21389.0,2020
62086,21357.0,2020
62087,23073.0,2020
62088,28750.0,2020
62089,24464.0,2020
62090,19514.0,2020
62091,39145.0,2020
62092,27906.0,2020
62093,28571.0,2020
62094,24808.0,2020
62095,29779.0,2020
62097,32428.0,2020
62098,,2020
62201,13257.0,2020
62203,22753.0,2020
62204,19587.0,2020
62205,18133.0,2020
62206,20840.0,2020
62207,16575.0,2020
62208,38049.0,2020
62214,36976.0,2020
62215,40024.0,2020
62216,40000.0,2020
62217,29000.0,2020
62218,43778.0,2020
62219,24861.0,2020
62220,33114.0,2020
62221,35091.0,2020
62223,34271.0,2020
62225,36456.0,2020
62226,34746.0,2020
62230,36581.0,2020
62231,28016.0,2020
62232,33681.0,2020
62233,30121.0,2020
62234,32605.0,2020
62236,51561.0,2020
62237,25444.0,2020
62238,29063.0,2020
62239,27868.0,2020
62240,22054.0,2020
62241,35000.0,2020
62242,31587.0,2020
62243,36484.0,2020
62244,37569.0,2020
62245,35714.0,2020
62246,28100.0,2020
62248,41250.0,2020
62249,38740.0,2020
62250,27888.0,2020
62253,17014.0,2020
62254,26774.0,2020
62255,26864.0,2020
62257,34201.0,2020
62258,31433.0,2020
62260,39475.0,2020
62261,29205.0,2020
62262,27273.0,2020
62263,38370.0,2020
62264,33500.0,2020
62265,52768.0,2020
62266,,2020
62268,30000.0,2020
62269,45685.0,2020
62271,37429.0,2020
62272,23673.0,2020
62273,21810.0,2020
62274,25345.0,2020
62275,35323.0,2020
62277,32853.0,2020
62278,34008.0,2020
62279,,2020
62280,45510.0,2020
62281,50404.0,2020
62282,34375.0,2020
62284,28375.0,2020
62285,41935.0,2020
62286,33175.0,2020
62288,29813.0,2020
62289,27361.0,2020
62292,21075.0,2020
62293,42917.0,2020
62294,40977.0,2020
62295,38214.0,2020
62297,26957.0,2020
62298,38295.0,2020
62301,28031.0,2020
62305,38454.0,2020
62311,28875.0,2020
62312,28606.0,2020
62313,36607.0,2020
62314,30301.0,2020
62316,25870.0,2020
62319,25625.0,2020
62320,30880.0,2020
62321,37305.0,2020
62323,22143.0,2020
62324,27132.0,2020
62325,27147.0,2020
62326,25607.0,2020
62330,32198.0,2020
62334,20625.0,2020
62336,,2020
62338,35855.0,2020
62339,36276.0,2020
62340,25000.0,2020
62341,28102.0,2020
62343,20918.0,2020
62344,64375.0,2020
62345,27625.0,2020
62346,32159.0,2020
62347,37292.0,2020
62348,24500.0,2020
62349,31105.0,2020
62351,35558.0,2020
62352,20313.0,2020
62353,29384.0,2020
62354,25417.0,2020
62355,22434.0,2020
62356,23906.0,2020
62357,,2020
62358,29792.0,2020
62359,,2020
62360,34383.0,2020
62361,22656.0,2020
62362,23365.0,2020
62363,29149.0,2020
62365,30417.0,2020
62366,27434.0,2020
62367,24292.0,2020
62370,35938.0,2020
62373,30859.0,2020
62374,24333.0,2020
62375,37205.0,2020
62376,31250.0,2020
62378,33456.0,2020
62379,31000.0,2020
62380,,2020
62401,30539.0,2020
62410,29844.0,2020
62411,32194.0,2020
62413,44018.0,2020
62414,23256.0,2020
62417,31638.0,2020
62418,30949.0,2020
62419,26324.0,2020
62420,30657.0,2020
62421,27292.0,2020
62422,30336.0,2020
62423,51528.0,2020
62424,40433.0,2020
62425,43594.0,2020
62426,20406.0,2020
62427,31272.0,2020
62428,28005.0,2020
62431,29760.0,2020
62432,26563.0,2020
62433,27969.0,2020
